     207,   0.406,   1.840
     208,   0.406,   1.840
     209,   0.406,   1.838
     210,   0.405,   1.837
     211,   0.405,   1.836
     212,   0.405,   1.835
     213,   0.405,   1.835
     214,   0.405,   1.835
     215,   0.404,   1.833
     216,   0.404,   1.832
     217,   0.404,   1.831
     218,   0.404,   1.830
     219,   0.404,   1.829
     220,   0.403,   1.829
     221,   0.403,   1.829
     222,   0.403,   1.827
     223,   0.403,   1.827
     224,   0.403,   1.826
     225,   0.403,   1.825
     226,   0.403,   1.824
     227,   0.402,   1.823
     228,   0.402,   1.823
     229,   0.402,   1.822
     230,   0.402,   1.822
     231,   0.402,   1.821
     232,   0.402,   1.820
     233,   0.401,   1.819
     234,   0.401,   1.818
     235,   0.401,   1.818
     236,   0.401,   1.817
     237,   0.401,   1.816
     238,   0.400,   1.815
     239,   0.400,   1.814
     240,   0.400,   1.813
     241,   0.400,   1.813
     242,   0.400,   1.812
     243,   0.400,   1.812
     244,   0.400,   1.812
     245,   0.400,   1.811
     246,   0.399,   1.809
     247,   0.399,   1.809
     248,   0.399,   1.808
     249,   0.399,   1.807
     250,   0.399,   1.807
     251,   0.398,   1.806
     252,   0.398,   1.805
     253,   0.398,   1.805
     254,   0.398,   1.804
     255,   0.398,   1.803
     256,   0.398,   1.802
     257,   0.397,   1.801
     258,   0.397,   1.801
     259,   0.397,   1.800
     260,   0.397,   1.800
     261,   0.397,   1.798
     262,   0.397,   1.798
     263,   0.397,   1.797
     264,   0.396,   1.796
     265,   0.396,   1.795
     266,   0.396,   1.795
     267,   0.396,   1.795
     268,   0.396,   1.794
     269,   0.396,   1.793
     270,   0.395,   1.792
     271,   0.395,   1.792
     272,   0.395,   1.790
     273,   0.395,   1.790
     274,   0.395,   1.790
     275,   0.395,   1.789
     276,   0.394,   1.788
     277,   0.394,   1.788
     278,   0.394,   1.787
     279,   0.394,   1.786
     280,   0.394,   1.784
     281,   0.394,   1.784
     282,   0.394,   1.784
     283,   0.393,   1.783
     284,   0.393,   1.782
     285,   0.393,   1.781
     286,   0.393,   1.780
     287,   0.393,   1.779
     288,   0.392,   1.778
     289,   0.392,   1.778
     290,   0.392,   1.778
     291,   0.392,   1.777
     292,   0.392,   1.777
     293,   0.392,   1.776
     294,   0.392,   1.775
     295,   0.391,   1.774
     296,   0.391,   1.773
     297,   0.391,   1.773
     298,   0.391,   1.772
     299,   0.391,   1.772
     300,   0.391,   1.771
     301,   0.391,   1.770
     302,   0.390,   1.769
     303,   0.390,   1.769
     304,   0.390,   1.768
     305,   0.390,   1.767
     306,   0.390,   1.767
     307,   0.390,   1.766
     308,   0.389,   1.765
     309,   0.389,   1.764
     310,   0.389,   1.764
     311,   0.389,   1.763
     312,   0.389,   1.762
     313,   0.389,   1.761
     314,   0.389,   1.761
     315,   0.388,   1.761
     316,   0.388,   1.760
     317,   0.388,   1.760
     318,   0.388,   1.759
     319,   0.388,   1.758
     320,   0.388,   1.757
     321,   0.388,   1.756
     322,   0.388,   1.756
     323,   0.388,   1.756
     324,   0.387,   1.756
     325,   0.387,   1.755
     326,   0.387,   1.754
     327,   0.387,   1.753
     328,   0.387,   1.752
     329,   0.386,   1.751
     330,   0.386,   1.750
     331,   0.386,   1.750
     332,   0.386,   1.750
     333,   0.386,   1.749
     334,   0.386,   1.748
     335,   0.385,   1.747
     336,   0.385,   1.747
     337,   0.385,   1.746
     338,   0.385,   1.745
     339,   0.385,   1.745
     340,   0.385,   1.745
     341,   0.385,   1.744
     342,   0.385,   1.743
     343,   0.385,   1.743
     344,   0.384,   1.742
     345,   0.384,   1.741
     346,   0.384,   1.740
     347,   0.384,   1.739
     348,   0.384,   1.739
     349,   0.384,   1.739
     350,   0.383,   1.738
     351,   0.383,   1.738
     352,   0.383,   1.737
     353,   0.383,   1.736
     354,   0.383,   1.736
     355,   0.383,   1.735
     356,   0.383,   1.734
     357,   0.383,   1.734
     358,   0.382,   1.733
     359,   0.382,   1.733
     360,   0.382,   1.732
     361,   0.382,   1.732
     362,   0.382,   1.731
     363,   0.382,   1.730
     364,   0.382,   1.729
     365,   0.382,   1.729
     366,   0.381,   1.728
     367,   0.381,   1.728
     368,   0.381,   1.727
     369,   0.381,   1.727
     370,   0.381,   1.726
     371,   0.381,   1.725
     372,   0.380,   1.724
     373,   0.380,   1.724
     374,   0.380,   1.723
     375,   0.380,   1.722
     376,   0.380,   1.722
     377,   0.380,   1.722
     378,   0.380,   1.721
     379,   0.379,   1.720
     380,   0.379,   1.719
     381,   0.379,   1.718
     382,   0.379,   1.718
     383,   0.379,   1.717
     384,   0.379,   1.716
     385,   0.379,   1.716
     386,   0.379,   1.716
     387,   0.378,   1.715
     388,   0.378,   1.715
     389,   0.378,   1.714
     390,   0.378,   1.713
     391,   0.378,   1.713
     392,   0.378,   1.712
     393,   0.378,   1.711
     394,   0.377,   1.711
     395,   0.377,   1.710
     396,   0.377,   1.710
     397,   0.377,   1.709
     398,   0.377,   1.709
     399,   0.377,   1.708
     400,   0.377,   1.707
     401,   0.376,   1.706
     402,   0.376,   1.706
     403,   0.376,   1.705
     404,   0.376,   1.705
     405,   0.376,   1.704
     406,   0.376,   1.704
     407,   0.376,   1.703
     408,   0.376,   1.702
     409,   0.375,   1.701
     410,   0.375,   1.701
     411,   0.375,   1.700
     412,   0.375,   1.700
     413,   0.375,   1.699
     414,   0.375,   1.699
     415,   0.375,   1.699
     416,   0.375,   1.698
     417,   0.375,   1.698
     418,   0.374,   1.697
     419,   0.374,   1.696
     420,   0.374,   1.696
     421,   0.374,   1.695
     422,   0.374,   1.694
     423,   0.374,   1.694
     424,   0.374,   1.694
     425,   0.373,   1.693
     426,   0.373,   1.692
     427,   0.373,   1.692
     428,   0.373,   1.691
     429,   0.373,   1.690
     430,   0.373,   1.690
     431,   0.373,   1.689
     432,   0.373,   1.688
     433,   0.372,   1.688
     434,   0.372,   1.688
     435,   0.372,   1.687
     436,   0.372,   1.687
     437,   0.372,   1.686
     438,   0.372,   1.685
     439,   0.372,   1.685
     440,   0.372,   1.684
     441,   0.372,   1.684
     442,   0.371,   1.683
     443,   0.371,   1.683
     444,   0.371,   1.683
     445,   0.371,   1.682
     446,   0.371,   1.682
     447,   0.371,   1.681
     448,   0.371,   1.680
     449,   0.371,   1.680
     450,   0.370,   1.679
     451,   0.370,   1.679
     452,   0.370,   1.678
     453,   0.370,   1.677
     454,   0.370,   1.677
     455,   0.370,   1.677
     456,   0.370,   1.676
     457,   0.370,   1.675
     458,   0.369,   1.674
     459,   0.369,   1.674
     460,   0.369,   1.673
     461,   0.369,   1.673
     462,   0.369,   1.672
     463,   0.369,   1.671
     464,   0.369,   1.671
     465,   0.369,   1.671
     466,   0.368,   1.670
     467,   0.368,   1.670
     468,   0.368,   1.669
     469,   0.368,   1.668
     470,   0.368,   1.668
     471,   0.368,   1.667
     472,   0.368,   1.667
     473,   0.368,   1.666
     474,   0.367,   1.666
     475,   0.367,   1.666
     476,   0.367,   1.665
     477,   0.367,   1.664
     478,   0.367,   1.664
     479,   0.367,   1.663
     480,   0.367,   1.662
     481,   0.367,   1.662
     482,   0.367,   1.661
     483,   0.366,   1.660
     484,   0.366,   1.660
     485,   0.366,   1.660
     486,   0.366,   1.659
     487,   0.366,   1.659
     488,   0.366,   1.658
     489,   0.366,   1.658
     490,   0.366,   1.657
     491,   0.365,   1.656
     492,   0.365,   1.656
     493,   0.365,   1.655
     494,   0.365,   1.654
     495,   0.365,   1.654
     496,   0.365,   1.654
     497,   0.365,   1.654
     498,   0.365,   1.653
     499,   0.364,   1.652
     500,   0.364,   1.652
     501,   0.364,   1.651
     502,   0.364,   1.650
     503,   0.364,   1.650
     504,   0.364,   1.649
     505,   0.364,   1.649
     506,   0.364,   1.649
     507,   0.364,   1.648
     508,   0.364,   1.648
     509,   0.363,   1.647
     510,   0.363,   1.647
     511,   0.363,   1.646
     512,   0.363,   1.645
     513,   0.363,   1.645
     514,   0.363,   1.644
     515,   0.363,   1.644
     516,   0.363,   1.643
     517,   0.363,   1.643
     518,   0.362,   1.643
     519,   0.362,   1.643
     520,   0.362,   1.642
     521,   0.362,   1.641
     522,   0.362,   1.641
     523,   0.362,   1.640
     524,   0.362,   1.640
     525,   0.362,   1.639
     526,   0.361,   1.638
     527,   0.361,   1.638
     528,   0.361,   1.637
     529,   0.361,   1.637
     530,   0.361,   1.637
     531,   0.361,   1.636
     532,   0.361,   1.636
     533,   0.361,   1.635
     534,   0.361,   1.635
     535,   0.361,   1.634
     536,   0.361,   1.634
     537,   0.360,   1.633
     538,   0.360,   1.632
     539,   0.360,   1.632
     540,   0.360,   1.632
     541,   0.360,   1.632
     542,   0.360,   1.631
     543,   0.360,   1.631
     544,   0.360,   1.630
     545,   0.359,   1.629
     546,   0.359,   1.629
     547,   0.359,   1.628
     548,   0.359,   1.627
     549,   0.359,   1.627
     550,   0.359,   1.626
     551,   0.359,   1.626
     552,   0.359,   1.626
     553,   0.359,   1.626
     554,   0.358,   1.625
     555,   0.358,   1.624
     556,   0.358,   1.624
     557,   0.358,   1.623
     558,   0.358,   1.623
     559,   0.358,   1.623
     560,   0.358,   1.622
     561,   0.358,   1.622
     562,   0.358,   1.621
     563,   0.358,   1.621
     564,   0.358,   1.621
     565,   0.357,   1.620
     566,   0.357,   1.619
     567,   0.357,   1.619
     568,   0.357,   1.618
     569,   0.357,   1.618
     570,   0.357,   1.617
     571,   0.357,   1.616
     572,   0.357,   1.616
     573,   0.356,   1.615
     574,   0.356,   1.615
     575,   0.356,   1.615
     576,   0.356,   1.614
     577,   0.356,   1.614
     578,   0.356,   1.613
     579,   0.356,   1.613
     580,   0.356,   1.612
     581,   0.356,   1.612
     582,   0.355,   1.611
     583,   0.355,   1.610
     584,   0.355,   1.610
     585,   0.355,   1.609
     586,   0.355,   1.609
     587,   0.355,   1.609
     588,   0.355,   1.609
     589,   0.355,   1.608
     590,   0.355,   1.608
     591,   0.355,   1.607
     592,   0.355,   1.607
     593,   0.354,   1.606
     594,   0.354,   1.606
     595,   0.354,   1.605
     596,   0.354,   1.605
     597,   0.354,   1.604
     598,   0.354,   1.604
     599,   0.354,   1.604
     600,   0.354,   1.603
     601,   0.354,   1.603
     602,   0.353,   1.602
     603,   0.353,   1.601
     604,   0.353,   1.601
     605,   0.353,   1.601
     606,   0.353,   1.600
     607,   0.353,   1.599
     608,   0.353,   1.599
     609,   0.353,   1.598
     610,   0.353,   1.598
     611,   0.352,   1.598
     612,   0.352,   1.598
     613,   0.352,   1.597
     614,   0.352,   1.597
     615,   0.352,   1.596
     616,   0.352,   1.595
     617,   0.352,   1.595
     618,   0.352,   1.594
     619,   0.352,   1.594
     620,   0.352,   1.594
     621,   0.352,   1.593
     622,   0.351,   1.592
     623,   0.351,   1.592
     624,   0.351,   1.592
     625,   0.351,   1.592
     626,   0.351,   1.591
     627,   0.351,   1.590
     628,   0.351,   1.590
     629,   0.351,   1.590
     630,   0.351,   1.589
     631,   0.351,   1.589
     632,   0.350,   1.588
     633,   0.350,   1.588
     634,   0.350,   1.587
     635,   0.350,   1.587
     636,   0.350,   1.587
     637,   0.350,   1.587
     638,   0.350,   1.586
     639,   0.350,   1.586
     640,   0.350,   1.585
     641,   0.350,   1.585
     642,   0.349,   1.584
     643,   0.349,   1.584
     644,   0.349,   1.583
     645,   0.349,   1.583
     646,   0.349,   1.582
     647,   0.349,   1.582
     648,   0.349,   1.581
     649,   0.349,   1.581
     650,   0.349,   1.581
     651,   0.349,   1.581
     652,   0.349,   1.580
     653,   0.348,   1.579
     654,   0.348,   1.579
     655,   0.348,   1.578
     656,   0.348,   1.578
     657,   0.348,   1.577
     658,   0.348,   1.577
     659,   0.348,   1.576
     660,   0.348,   1.576
     661,   0.348,   1.575
     662,   0.348,   1.575
     663,   0.347,   1.575
     664,   0.347,   1.575
     665,   0.347,   1.575
     666,   0.347,   1.574
     667,   0.347,   1.574
     668,   0.347,   1.573
     669,   0.347,   1.573
     670,   0.347,   1.572
     671,   0.347,   1.572
     672,   0.347,   1.571
     673,   0.347,   1.571
     674,   0.346,   1.570
     675,   0.346,   1.570
     676,   0.346,   1.570
     677,   0.346,   1.569
     678,   0.346,   1.569
     679,   0.346,   1.568
     680,   0.346,   1.568
     681,   0.346,   1.567
     682,   0.346,   1.567
     683,   0.346,   1.566
     684,   0.346,   1.566
     685,   0.345,   1.565
     686,   0.345,   1.565
     687,   0.345,   1.564
     688,   0.345,   1.564
     689,   0.345,   1.564
     690,   0.345,   1.563
     691,   0.345,   1.563
     692,   0.345,   1.562
     693,   0.345,   1.562
     694,   0.345,   1.562
     695,   0.344,   1.561
     696,   0.344,   1.561
     697,   0.344,   1.560
     698,   0.344,   1.560
     699,   0.344,   1.559
     700,   0.344,   1.559
     701,   0.344,   1.559
     702,   0.344,   1.559
     703,   0.344,   1.558
     704,   0.343,   1.557
     705,   0.343,   1.557
     706,   0.343,   1.556
     707,   0.343,   1.556
     708,   0.343,   1.555
     709,   0.343,   1.555
     710,   0.343,   1.555
     711,   0.343,   1.554
     712,   0.343,   1.554
     713,   0.343,   1.553
     714,   0.343,   1.553
     715,   0.343,   1.553
     716,   0.343,   1.553
     717,   0.343,   1.553
     718,   0.342,   1.552
     719,   0.342,   1.552
     720,   0.342,   1.551
     721,   0.342,   1.551
     722,   0.342,   1.551
     723,   0.342,   1.550
     724,   0.342,   1.549
     725,   0.342,   1.549
     726,   0.342,   1.548
     727,   0.342,   1.548
     728,   0.342,   1.548
     729,   0.341,   1.547
     730,   0.341,   1.547
     731,   0.341,   1.547
     732,   0.341,   1.546
     733,   0.341,   1.546
     734,   0.341,   1.545
     735,   0.341,   1.545
     736,   0.341,   1.544
     737,   0.341,   1.544
     738,   0.341,   1.544
     739,   0.340,   1.543
     740,   0.340,   1.543
     741,   0.340,   1.542
     742,   0.340,   1.542
     743,   0.340,   1.542
     744,   0.340,   1.542
     745,   0.340,   1.541
     746,   0.340,   1.541
     747,   0.340,   1.541
     748,   0.340,   1.540
     749,   0.340,   1.540
     750,   0.340,   1.539
     751,   0.340,   1.539
     752,   0.339,   1.538
     753,   0.339,   1.538
     754,   0.339,   1.538
     755,   0.339,   1.537
     756,   0.339,   1.537
     757,   0.339,   1.536
     758,   0.339,   1.536
     759,   0.339,   1.536
     760,   0.339,   1.536
     761,   0.339,   1.535
     762,   0.339,   1.535
     763,   0.339,   1.535
     764,   0.338,   1.534
     765,   0.338,   1.533
     766,   0.338,   1.533
     767,   0.338,   1.532
     768,   0.338,   1.532
     769,   0.338,   1.532
     770,   0.338,   1.531
     771,   0.338,   1.531
     772,   0.338,   1.530
     773,   0.338,   1.530
     774,   0.338,   1.530
     775,   0.337,   1.530
     776,   0.337,   1.530
     777,   0.337,   1.529
     778,   0.337,   1.528
     779,   0.337,   1.528
     780,   0.337,   1.527
     781,   0.337,   1.527
     782,   0.337,   1.527
     783,   0.337,   1.526
     784,   0.337,   1.526
     785,   0.337,   1.525
     786,   0.337,   1.525
     787,   0.336,   1.525
     788,   0.336,   1.525
     789,   0.336,   1.525
     790,   0.336,   1.524
     791,   0.336,   1.524
     792,   0.336,   1.523
     793,   0.336,   1.523
     794,   0.336,   1.522
     795,   0.336,   1.522
     796,   0.336,   1.521
     797,   0.336,   1.521
     798,   0.335,   1.520
     799,   0.335,   1.520
     800,   0.335,   1.519
     801,   0.335,   1.519
     802,   0.335,   1.519
     803,   0.335,   1.519
     804,   0.335,   1.519
     805,   0.335,   1.518
     806,   0.335,   1.518
     807,   0.335,   1.518
     808,   0.335,   1.517
     809,   0.335,   1.517
     810,   0.334,   1.516
     811,   0.334,   1.516
     812,   0.334,   1.515
     813,   0.334,   1.515
     814,   0.334,   1.514
     815,   0.334,   1.514
     816,   0.334,   1.513
     817,   0.334,   1.513
     818,   0.334,   1.513
     819,   0.334,   1.513
     820,   0.334,   1.513
     821,   0.334,   1.512
     822,   0.334,   1.512
     823,   0.333,   1.511
     824,   0.333,   1.511
     825,   0.333,   1.510
     826,   0.333,   1.510
     827,   0.333,   1.510
     828,   0.333,   1.509
     829,   0.333,   1.509
     830,   0.333,   1.509
     831,   0.333,   1.508
     832,   0.333,   1.508
     833,   0.333,   1.508
     834,   0.333,   1.508
     835,   0.333,   1.508
     836,   0.332,   1.507
     837,   0.332,   1.507
     838,   0.332,   1.506
     839,   0.332,   1.506
     840,   0.332,   1.505
     841,   0.332,   1.505
     842,   0.332,   1.504
     843,   0.332,   1.504
     844,   0.332,   1.504
     845,   0.332,   1.503
     846,   0.332,   1.503
     847,   0.331,   1.502
     848,   0.331,   1.502
     849,   0.331,   1.502
     850,   0.331,   1.502
     851,   0.331,   1.501
     852,   0.331,   1.501
     853,   0.331,   1.501
     854,   0.331,   1.500
     855,   0.331,   1.500
     856,   0.331,   1.499
     857,   0.331,   1.499
     858,   0.331,   1.498
     859,   0.331,   1.498
     860,   0.331,   1.498
     861,   0.330,   1.497
     862,   0.330,   1.497
     863,   0.330,   1.497
     864,   0.330,   1.497
     865,   0.330,   1.497
     866,   0.330,   1.496
     867,   0.330,   1.496
     868,   0.330,   1.496
     869,   0.330,   1.495
     870,   0.330,   1.495
     871,   0.330,   1.495
     872,   0.330,   1.494
     873,   0.330,   1.494
     874,   0.329,   1.493
     875,   0.329,   1.493
     876,   0.329,   1.492
     877,   0.329,   1.492
     878,   0.329,   1.491
     879,   0.329,   1.491
     880,   0.329,   1.491
     881,   0.329,   1.491
     882,   0.329,   1.491
     883,   0.329,   1.490
     884,   0.329,   1.490
     885,   0.329,   1.490
     886,   0.328,   1.489
     887,   0.328,   1.489
     888,   0.328,   1.488
     889,   0.328,   1.488
     890,   0.328,   1.488
     891,   0.328,   1.487
     892,   0.328,   1.487
     893,   0.328,   1.487
     894,   0.328,   1.486
     895,   0.328,   1.486
     896,   0.328,   1.486
     897,   0.328,   1.485
     898,   0.328,   1.485
     899,   0.328,   1.485
     900,   0.328,   1.485
     901,   0.327,   1.484
     902,   0.327,   1.484
     903,   0.327,   1.483
     904,   0.327,   1.483
     905,   0.327,   1.483
     906,   0.327,   1.482
     907,   0.327,   1.482
     908,   0.327,   1.481
     909,   0.327,   1.481
     910,   0.327,   1.481
     911,   0.327,   1.480
     912,   0.327,   1.480
     913,   0.326,   1.480
     914,   0.326,   1.480
     915,   0.326,   1.480
     916,   0.326,   1.479
     917,   0.326,   1.479
     918,   0.326,   1.478
     919,   0.326,   1.478
     920,   0.326,   1.478
     921,   0.326,   1.477
     922,   0.326,   1.477
     923,   0.326,   1.476
     924,   0.326,   1.476
     925,   0.326,   1.476
     926,   0.325,   1.475
     927,   0.325,   1.475
     928,   0.325,   1.474
     929,   0.325,   1.474
     930,   0.325,   1.474
     931,   0.325,   1.474
     932,   0.325,   1.474
     933,   0.325,   1.474
     934,   0.325,   1.473
     935,   0.325,   1.473
     936,   0.325,   1.472
     937,   0.325,   1.472
     938,   0.325,   1.472
     939,   0.325,   1.471
     940,   0.325,   1.471
     941,   0.325,   1.471
     942,   0.324,   1.470
     943,   0.324,   1.469
     944,   0.324,   1.469
     945,   0.324,   1.469
     946,   0.324,   1.468
     947,   0.324,   1.468
     948,   0.324,   1.468
     949,   0.324,   1.468
     950,   0.324,   1.468
     951,   0.324,   1.467
     952,   0.324,   1.467
     953,   0.323,   1.466
     954,   0.323,   1.466
     955,   0.323,   1.466
     956,   0.323,   1.465
     957,   0.323,   1.465
     958,   0.323,   1.465
     959,   0.323,   1.464
     960,   0.323,   1.464
     961,   0.323,   1.464
     962,   0.323,   1.463
     963,   0.323,   1.463
     964,   0.323,   1.463
     965,   0.323,   1.463
     966,   0.323,   1.463
     967,   0.323,   1.463
     968,   0.322,   1.462
     969,   0.322,   1.462
     970,   0.322,   1.461
     971,   0.322,   1.461
     972,   0.322,   1.461
     973,   0.322,   1.460
     974,   0.322,   1.460
     975,   0.322,   1.459
     976,   0.322,   1.459
     977,   0.322,   1.459
     978,   0.322,   1.458
     979,   0.322,   1.458
     980,   0.322,   1.458
     981,   0.322,   1.457
     982,   0.322,   1.457
     983,   0.321,   1.457
     984,   0.321,   1.457
     985,   0.321,   1.457
     986,   0.321,   1.456
     987,   0.321,   1.456
     988,   0.321,   1.456
     989,   0.321,   1.455
     990,   0.321,   1.455
     991,   0.321,   1.455
     992,   0.321,   1.454
     993,   0.321,   1.454
     994,   0.321,   1.454
     995,   0.321,   1.453
     996,   0.321,   1.453
     997,   0.320,   1.452
     998,   0.320,   1.452
     999,   0.320,   1.452
    1000,   0.320,   1.451
    1001,   0.320,   1.451
    1002,   0.320,   1.451
    1003,   0.320,   1.451
    1004,   0.320,   1.451
    1005,   0.320,   1.451
    1006,   0.320,   1.450
    1007,   0.320,   1.450
    1008,   0.320,   1.449
    1009,   0.320,   1.449
    1010,   0.320,   1.449
    1011,   0.320,   1.448
    1012,   0.320,   1.448
    1013,   0.320,   1.448
    1014,   0.319,   1.447
    1015,   0.319,   1.447
    1016,   0.319,   1.447
    1017,   0.319,   1.446
    1018,   0.319,   1.446
    1019,   0.319,   1.446
    1020,   0.319,   1.446
    1021,   0.319,   1.446
    1022,   0.319,   1.445
    1023,   0.319,   1.445
    1024,   0.319,   1.444
    1025,   0.319,   1.444
    1026,   0.319,   1.444
    1027,   0.318,   1.443
    1028,   0.318,   1.443
    1029,   0.318,   1.442
    1030,   0.318,   1.442
    1031,   0.318,   1.441
    1032,   0.318,   1.441
    1033,   0.318,   1.441
    1034,   0.318,   1.441
    1035,   0.318,   1.440
    1036,   0.318,   1.440
    1037,   0.318,   1.440
    1038,   0.318,   1.440
    1039,   0.318,   1.440
    1040,   0.318,   1.440
    1041,   0.317,   1.439
    1042,   0.317,   1.439
    1043,   0.317,   1.439
    1044,   0.317,   1.438
    1045,   0.317,   1.438
    1046,   0.317,   1.437
    1047,   0.317,   1.437
    1048,   0.317,   1.437
    1049,   0.317,   1.437
    1050,   0.317,   1.436
    1051,   0.317,   1.436
    1052,   0.317,   1.436
    1053,   0.317,   1.435
    1054,   0.317,   1.435
    1055,   0.317,   1.435
    1056,   0.317,   1.435
    1057,   0.317,   1.435
    1058,   0.316,   1.434
    1059,   0.316,   1.434
    1060,   0.316,   1.433
    1061,   0.316,   1.433
    1062,   0.316,   1.433
    1063,   0.316,   1.432
    1064,   0.316,   1.432
    1065,   0.316,   1.432
    1066,   0.316,   1.431
    1067,   0.316,   1.431
    1068,   0.316,   1.431
    1069,   0.316,   1.430
    1070,   0.316,   1.430
